created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2021-09-27 07:47:37 UTC,1261,23.1,66.8,69,,,,
2021-09-27 07:48:08 UTC,1262,23.2,66.7,69,,,,
2021-09-27 07:49:30 UTC,1263,23.1,66.8,69,,,,
2021-09-27 07:49:46 UTC,1264,23.2,66.7,69,,,,
2021-09-27 07:50:06 UTC,1265,23.2,66.8,69,,,,
2021-09-27 07:50:22 UTC,1266,23.2,66.8,69,,,,
2021-09-27 07:52:20 UTC,1267,23.2,66.8,69,,,,
2021-09-27 07:52:38 UTC,1268,23.2,66.7,69,,,,
2021-09-27 07:53:09 UTC,1269,23.1,66.8,69,,,,
2021-09-28 07:54:24 UTC,1270,22.6,68.6,69,,,,
2021-09-28 07:54:40 UTC,1271,22.7,68.6,69,,,,
2021-09-28 07:56:56 UTC,1272,22.7,68.7,69,,,,
2021-09-28 07:57:12 UTC,1273,22.7,68.7,69,,,,
2021-09-28 07:59:25 UTC,1274,22.7,68.7,69,,,,
2021-09-28 07:59:41 UTC,1275,22.6,68.6,69,,,,
2021-09-28 07:59:57 UTC,1276,22.6,68.6,69,,,,
2021-09-28 08:02:01 UTC,1277,22.6,68.5,69,,,,
2021-09-28 08:02:17 UTC,1278,22.7,68.5,69,,,,
2021-09-28 08:02:39 UTC,1279,22.6,68.5,69,,,,
2021-09-28 08:03:11 UTC,1280,22.6,68.5,69,,,,
2021-09-28 08:04:33 UTC,1281,22.6,68.5,69,,,,
2021-09-28 08:04:49 UTC,1282,22.5,68.5,69,,,,
2021-09-28 08:05:09 UTC,1283,22.6,68.4,69,,,,
2021-09-28 08:05:57 UTC,1284,22.6,68.4,69,,,,
2021-09-28 08:07:42 UTC,1285,22.6,68.4,69,,,,
2021-09-28 08:07:58 UTC,1286,22.7,68.3,69,,,,
2021-09-28 08:08:16 UTC,1287,22.7,68.4,69,,,,
2021-09-28 08:08:44 UTC,1288,22.6,68.4,69,,,,
2021-09-28 08:10:22 UTC,1289,22.7,68.3,69,,,,
2021-09-28 08:10:38 UTC,1290,22.6,68.3,69,,,,
2021-09-28 08:10:54 UTC,1291,22.6,68.2,69,,,,
2021-09-28 08:13:05 UTC,1292,22.7,68.2,69,,,,
2021-09-28 08:13:21 UTC,1293,22.7,68.3,69,,,,
2021-09-28 08:14:17 UTC,1294,22.6,68.2,69,,,,
2021-09-28 08:15:55 UTC,1295,22.7,68.3,69,,,,
2021-09-28 08:16:11 UTC,1296,22.6,68.3,69,,,,
2021-09-28 08:16:29 UTC,1297,22.6,68.3,69,,,,
2021-09-28 08:16:49 UTC,1298,22.6,68.2,69,,,,
2021-09-28 08:18:25 UTC,1299,22.5,68.3,69,,,,
2021-09-28 08:18:41 UTC,1300,22.6,68.3,69,,,,
2021-09-28 08:18:59 UTC,1301,22.6,68.3,69,,,,
2021-09-28 08:19:18 UTC,1302,22.6,68.3,69,,,,
2021-09-28 08:20:52 UTC,1303,22.6,68.3,69,,,,
2021-09-28 08:21:08 UTC,1304,22.7,68.3,69,,,,
2021-09-28 08:21:24 UTC,1305,22.7,68.2,69,,,,
2021-09-28 08:21:40 UTC,1306,22.6,68.3,69,,,,
2021-09-28 08:22:04 UTC,1307,22.5,68.2,69,,,,
2021-09-28 08:22:36 UTC,1308,22.6,68.3,69,,,,
2021-09-28 08:24:14 UTC,1309,22.7,68.2,69,,,,
2021-09-28 08:24:30 UTC,1310,22.6,68.2,69,,,,
2021-09-28 08:24:46 UTC,1311,22.7,68.2,69,,,,
2021-09-28 20:44:16 UTC,1312,23.7,69.2,69,,,,
2021-09-28 20:44:32 UTC,1313,23.6,69.4,69,,,,
2021-09-28 20:44:48 UTC,1314,23.6,68.9,69,,,,
2021-09-28 20:45:04 UTC,1315,23.7,68.7,69,,,,
2021-09-28 20:47:19 UTC,1316,23.5,68.6,69,,,,
2021-09-28 20:47:35 UTC,1317,23.6,68.4,69,,,,
2021-09-28 20:47:53 UTC,1318,23.6,68.4,69,,,,
2021-09-28 20:48:35 UTC,1319,23.6,68.5,69,,,,
2021-09-28 20:50:10 UTC,1320,23.7,68.6,69,,,,
2021-09-28 20:50:27 UTC,1321,23.6,68.7,69,,,,
2021-09-28 20:50:43 UTC,1322,23.5,68.9,69,,,,
2021-09-28 20:51:21 UTC,1323,23.5,69.2,69,,,,
2021-09-28 20:52:48 UTC,1324,23.1,69.9,69,,,,
2021-09-28 20:53:06 UTC,1325,23.3,70.1,69,,,,
2021-09-28 20:53:22 UTC,1326,23.2,70.0,69,,,,
2021-09-28 20:54:08 UTC,1327,23.0,70.4,69,,,,
2021-09-28 20:55:25 UTC,1328,23.0,71.1,69,,,,
2021-09-28 20:55:42 UTC,1329,22.7,71.3,69,,,,
2021-09-28 20:55:58 UTC,1330,22.6,71.4,69,,,,
2021-09-28 20:58:11 UTC,1331,22.2,72.0,69,,,,
2021-09-28 20:58:26 UTC,1332,22.3,72.1,69,,,,
2021-09-28 20:59:09 UTC,1333,22.2,72.2,69,,,,
